2024-09-05 16:59:03.005 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 16:59:03.005 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 16:59:03.005 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 16:59:04.678 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 16:59:04.678 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 16:59:04.678 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 16:59:05.390 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 16:59:05.391 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 16:59:05.391 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 16:59:06.093 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 16:59:06.093 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 16:59:06.094 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 17:03:15.873 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 17:03:15.873 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 17:03:15.873 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 17:03:17.393 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 17:03:17.393 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 17:03:17.393 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 17:03:17.902 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 17:03:17.902 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 17:03:17.902 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 17:03:18.441 -07:00|0.14.9.1.30626|Error|Default|Node 63a897c6b1ff6e29734fcc95 have no parent. 
2024-09-05 17:03:18.441 -07:00|0.14.9.1.30626|Error|Default|Node 63a898a328e385334e0640a5 have no parent. 
2024-09-05 17:03:18.441 -07:00|0.14.9.1.30626|Error|Default|Node 63a8970d7108f713591149f5 have no parent. 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000008 lootItem.Item.Id:66da4767953d1dea34000008 netId:778439194 owner:TraderControllerClass lootItem:item_hotrod_loot(Clone) (EFT.Interactive.ObservedLootItem) | item hotrod (id: 66da4767953d1dea34000008) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000008 exists.Item.Id66da4767953d1dea34000008 netId:778439194 owner:TraderControllerClass exists:item_hotrod_loot(Clone) (EFT.Interactive.ObservedLootItem) | item hotrod (id: 66da4767953d1dea34000008) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000009 lootItem.Item.Id:66da4767953d1dea34000009 netId:-1950444161 owner:TraderControllerClass lootItem:item_zibbo(Clone) (EFT.Interactive.ObservedLootItem) | item zibbo (id: 66da4767953d1dea34000009) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000009 exists.Item.Id66da4767953d1dea34000009 netId:-1950444161 owner:TraderControllerClass exists:item_zibbo(Clone) (EFT.Interactive.ObservedLootItem) | item zibbo (id: 66da4767953d1dea34000009) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000a lootItem.Item.Id:66da4767953d1dea3400000a netId:543168359 owner:TraderControllerClass lootItem:item_juice_grand_loot(Clone) (EFT.Interactive.ObservedLootItem) | item drink_juice_grand (id: 66da4767953d1dea3400000a) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000a exists.Item.Id66da4767953d1dea3400000a netId:543168359 owner:TraderControllerClass exists:item_juice_grand_loot(Clone) (EFT.Interactive.ObservedLootItem) | item drink_juice_grand (id: 66da4767953d1dea3400000a) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000b lootItem.Item.Id:66da4767953d1dea3400000b netId:139883832 owner:TraderControllerClass lootItem:Item_ammo_box_9x19_M882_FMJ(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_9x19_50_FMJ (id: 66da4767953d1dea3400000b) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000b exists.Item.Id66da4767953d1dea3400000b netId:139883832 owner:TraderControllerClass exists:Item_ammo_box_9x19_M882_FMJ(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_9x19_50_FMJ (id: 66da4767953d1dea3400000b) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000c lootItem.Item.Id:66da4767953d1dea3400000c netId:1705967773 owner:TraderControllerClass lootItem:item_snacks_emelya_loot(Clone) (EFT.Interactive.ObservedLootItem) | item emelya (id: 66da4767953d1dea3400000c) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000c exists.Item.Id66da4767953d1dea3400000c netId:1705967773 owner:TraderControllerClass exists:item_snacks_emelya_loot(Clone) (EFT.Interactive.ObservedLootItem) | item emelya (id: 66da4767953d1dea3400000c) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000d lootItem.Item.Id:66da4767953d1dea3400000d netId:946452886 owner:TraderControllerClass lootItem:item_barter_medical_syringe(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_medical_syringe (id: 66da4767953d1dea3400000d) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000d exists.Item.Id66da4767953d1dea3400000d netId:946452886 owner:TraderControllerClass exists:item_barter_medical_syringe(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_medical_syringe (id: 66da4767953d1dea3400000d) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000e lootItem.Item.Id:66da4767953d1dea3400000e netId:-1782430469 owner:TraderControllerClass lootItem:item_ammo_box_762x39_20(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_762x39_20_HP (id: 66da4767953d1dea3400000e) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000e exists.Item.Id66da4767953d1dea3400000e netId:-1782430469 owner:TraderControllerClass exists:item_ammo_box_762x39_20(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_762x39_20_HP (id: 66da4767953d1dea3400000e) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400000f lootItem.Item.Id:66da4767953d1dea3400000f netId:2109252300 owner:TraderControllerClass lootItem:item_chain_gold(Clone) (EFT.Interactive.ObservedLootItem) | item chain_gold (id: 66da4767953d1dea3400000f) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400000f exists.Item.Id66da4767953d1dea3400000f netId:2109252300 owner:TraderControllerClass exists:item_chain_gold(Clone) (EFT.Interactive.ObservedLootItem) | item chain_gold (id: 66da4767953d1dea3400000f) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000010 lootItem.Item.Id:66da4767953d1dea34000010 netId:1134669555 owner:TraderControllerClass lootItem:item_oatmeal_loot(Clone) (EFT.Interactive.ObservedLootItem) | item oatmeal (id: 66da4767953d1dea34000010) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000010 exists.Item.Id66da4767953d1dea34000010 netId:1134669555 owner:TraderControllerClass exists:item_oatmeal_loot(Clone) (EFT.Interactive.ObservedLootItem) | item oatmeal (id: 66da4767953d1dea34000010) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000011 lootItem.Item.Id:66da4767953d1dea34000011 netId:-1594213800 owner:TraderControllerClass lootItem:item_ammo_box_762x39_20(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_762x39_20_HP (id: 66da4767953d1dea34000011) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000011 exists.Item.Id66da4767953d1dea34000011 netId:-1594213800 owner:TraderControllerClass exists:item_ammo_box_762x39_20(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_762x39_20_HP (id: 66da4767953d1dea34000011) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000012 lootItem.Item.Id:66da4767953d1dea34000012 netId:-1997498327 owner:TraderControllerClass lootItem:item_money_dollar_small(Clone) (EFT.Interactive.ObservedLootItem) | item Доллары (id: 66da4767953d1dea34000012) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000012 exists.Item.Id66da4767953d1dea34000012 netId:-1997498327 owner:TraderControllerClass exists:item_money_dollar_small(Clone) (EFT.Interactive.ObservedLootItem) | item Доллары (id: 66da4767953d1dea34000012) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000013 lootItem.Item.Id:66da4767953d1dea34000013 netId:-431414386 owner:TraderControllerClass lootItem:item_snacks_emelya_loot(Clone) (EFT.Interactive.ObservedLootItem) | item emelya (id: 66da4767953d1dea34000013) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000013 exists.Item.Id66da4767953d1dea34000013 netId:-431414386 owner:TraderControllerClass exists:item_snacks_emelya_loot(Clone) (EFT.Interactive.ObservedLootItem) | item emelya (id: 66da4767953d1dea34000013) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000014 lootItem.Item.Id:66da4767953d1dea34000014 netId:-1190929273 owner:TraderControllerClass lootItem:item_barter_medical_h2o2(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_medical_h2o2 (id: 66da4767953d1dea34000014) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000014 exists.Item.Id66da4767953d1dea34000014 netId:-1190929273 owner:TraderControllerClass exists:item_barter_medical_h2o2(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_medical_h2o2 (id: 66da4767953d1dea34000014) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000015 lootItem.Item.Id:66da4767953d1dea34000015 netId:375154668 owner:TraderControllerClass lootItem:item_food_ranton_loot(Clone) (EFT.Interactive.ObservedLootItem) | item item_food_ranton (id: 66da4767953d1dea34000015) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000015 exists.Item.Id66da4767953d1dea34000015 netId:375154668 owner:TraderControllerClass exists:item_food_ranton_loot(Clone) (EFT.Interactive.ObservedLootItem) | item item_food_ranton (id: 66da4767953d1dea34000015) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000016 lootItem.Item.Id:66da4767953d1dea34000016 netId:-28129859 owner:TraderControllerClass lootItem:item_money_ruble_small(Clone) (EFT.Interactive.ObservedLootItem) | item Рубли (id: 66da4767953d1dea34000016) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000016 exists.Item.Id66da4767953d1dea34000016 netId:-28129859 owner:TraderControllerClass exists:item_money_ruble_small(Clone) (EFT.Interactive.ObservedLootItem) | item Рубли (id: 66da4767953d1dea34000016) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000017 lootItem.Item.Id:66da4767953d1dea34000017 netId:1537954082 owner:TraderControllerClass lootItem:item_copy_paper(Clone) (EFT.Interactive.ObservedLootItem) | item copy_paper (id: 66da4767953d1dea34000017) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000017 exists.Item.Id66da4767953d1dea34000017 netId:1537954082 owner:TraderControllerClass exists:item_copy_paper(Clone) (EFT.Interactive.ObservedLootItem) | item copy_paper (id: 66da4767953d1dea34000017) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000018 lootItem.Item.Id:66da4767953d1dea34000018 netId:778439195 owner:TraderControllerClass lootItem:item_cigarettes_wilston(Clone) (EFT.Interactive.ObservedLootItem) | item cigarettes_wilston (id: 66da4767953d1dea34000018) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000018 exists.Item.Id66da4767953d1dea34000018 netId:778439195 owner:TraderControllerClass exists:item_cigarettes_wilston(Clone) (EFT.Interactive.ObservedLootItem) | item cigarettes_wilston (id: 66da4767953d1dea34000018) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000019 lootItem.Item.Id:66da4767953d1dea34000019 netId:-1950444160 owner:TraderControllerClass lootItem:item_snacks_borodynsky_loot(Clone) (EFT.Interactive.ObservedLootItem) | item borodinskiye (id: 66da4767953d1dea34000019) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000019 exists.Item.Id66da4767953d1dea34000019 netId:-1950444160 owner:TraderControllerClass exists:item_snacks_borodynsky_loot(Clone) (EFT.Interactive.ObservedLootItem) | item borodinskiye (id: 66da4767953d1dea34000019) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001a lootItem.Item.Id:66da4767953d1dea3400001a netId:543168360 owner:TraderControllerClass lootItem:item_barter_tools_handdrill(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_tools_handdrill (id: 66da4767953d1dea3400001a) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001a exists.Item.Id66da4767953d1dea3400001a netId:543168360 owner:TraderControllerClass exists:item_barter_tools_handdrill(Clone) (EFT.Interactive.ObservedLootItem) | item item_barter_tools_handdrill (id: 66da4767953d1dea3400001a) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001b lootItem.Item.Id:66da4767953d1dea3400001b netId:139883833 owner:TraderControllerClass lootItem:item_meds_salewa_loot(Clone) (EFT.Interactive.ObservedLootItem) | item salewa (id: 66da4767953d1dea3400001b) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001b exists.Item.Id66da4767953d1dea3400001b netId:139883833 owner:TraderControllerClass exists:item_meds_salewa_loot(Clone) (EFT.Interactive.ObservedLootItem) | item salewa (id: 66da4767953d1dea3400001b) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001c lootItem.Item.Id:66da4767953d1dea3400001c netId:1705967774 owner:TraderControllerClass lootItem:item_ammo_box_545x39_30(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_545x39_30_PS (id: 66da4767953d1dea3400001c) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001c exists.Item.Id66da4767953d1dea3400001c netId:1705967774 owner:TraderControllerClass exists:item_ammo_box_545x39_30(Clone) (EFT.Interactive.ObservedLootItem) | item item_ammo_box_545x39_30_PS (id: 66da4767953d1dea3400001c) 
2024-09-05 17:06:03.896 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001d lootItem.Item.Id:66da4767953d1dea3400001d netId:946452887 owner:TraderControllerClass lootItem:item_hotrod_loot(Clone) (EFT.Interactive.ObservedLootItem) | item hotrod (id: 66da4767953d1dea3400001d) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001d exists.Item.Id66da4767953d1dea3400001d netId:946452887 owner:TraderControllerClass exists:item_hotrod_loot(Clone) (EFT.Interactive.ObservedLootItem) | item hotrod (id: 66da4767953d1dea3400001d) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001e lootItem.Item.Id:66da4767953d1dea3400001e netId:-1782430468 owner:TraderControllerClass lootItem:item_money_ruble_small(Clone) (EFT.Interactive.ObservedLootItem) | item Рубли (id: 66da4767953d1dea3400001e) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001e exists.Item.Id66da4767953d1dea3400001e netId:-1782430468 owner:TraderControllerClass exists:item_money_ruble_small(Clone) (EFT.Interactive.ObservedLootItem) | item Рубли (id: 66da4767953d1dea3400001e) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea3400001f lootItem.Item.Id:66da4767953d1dea3400001f netId:2109252301 owner:TraderControllerClass lootItem:item_food_herring_loot(Clone) (EFT.Interactive.ObservedLootItem) | item herring (id: 66da4767953d1dea3400001f) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea3400001f exists.Item.Id66da4767953d1dea3400001f netId:2109252301 owner:TraderControllerClass exists:item_food_herring_loot(Clone) (EFT.Interactive.ObservedLootItem) | item herring (id: 66da4767953d1dea3400001f) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000020 lootItem.Item.Id:66da4767953d1dea34000020 netId:1134669556 owner:TraderControllerClass lootItem:item_food_ranton_loot(Clone) (EFT.Interactive.ObservedLootItem) | item item_food_ranton (id: 66da4767953d1dea34000020) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000020 exists.Item.Id66da4767953d1dea34000020 netId:1134669556 owner:TraderControllerClass exists:item_food_ranton_loot(Clone) (EFT.Interactive.ObservedLootItem) | item item_food_ranton (id: 66da4767953d1dea34000020) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|there is a problem to add the loot item: lootItem.ItemId:66da4767953d1dea34000021 lootItem.Item.Id:66da4767953d1dea34000021 netId:-1594213799 owner:TraderControllerClass lootItem:item_snacks_borodynsky_loot(Clone) (EFT.Interactive.ObservedLootItem) | item borodinskiye (id: 66da4767953d1dea34000021) 
2024-09-05 17:06:03.906 -07:00|0.14.9.1.30626|Error|Default|registered: exists.ItemId:66da4767953d1dea34000021 exists.Item.Id66da4767953d1dea34000021 netId:-1594213799 owner:TraderControllerClass exists:item_snacks_borodynsky_loot(Clone) (EFT.Interactive.ObservedLootItem) | item borodinskiye (id: 66da4767953d1dea34000021) 
